chunk,position,study_id,model_view,horizontal_flip,distance_from_starting_side,distance_nonzero
135,4,RSNA_7175,L-CC,YES,0.0,False
135,4,RSNA_7175,R-CC,YES,0.0,False
135,4,RSNA_7175,L-MLO,YES,0.0,False
135,4,RSNA_7175,R-MLO,YES,0.0,False
135,5,RSNA_72,L-CC,YES,0.0,False
135,5,RSNA_72,R-CC,YES,0.0,False
135,5,RSNA_72,L-MLO,YES,0.0,False
135,5,RSNA_72,R-MLO,YES,0.0,False
135,6,RSNA_7212,L-CC,YES,0.0,False
135,6,RSNA_7212,R-CC,YES,0.0,False
135,6,RSNA_7212,L-MLO,YES,0.0,False
135,6,RSNA_7212,R-MLO,YES,0.0,False
136,0,RSNA_7396,L-CC,YES,0.0,False
136,0,RSNA_7396,R-CC,YES,0.0,False
136,0,RSNA_7396,L-MLO,YES,0.0,False
136,0,RSNA_7396,R-MLO,YES,0.0,False
136,1,RSNA_7399,L-CC,YES,0.0,False
136,1,RSNA_7399,R-CC,YES,0.0,False
136,1,RSNA_7399,L-MLO,YES,0.0,False
136,1,RSNA_7399,R-MLO,YES,0.0,False
136,2,RSNA_7485,L-CC,YES,0.0,False
136,2,RSNA_7485,R-CC,YES,0.0,False
136,2,RSNA_7485,L-MLO,YES,0.0,False
136,2,RSNA_7485,R-MLO,YES,0.0,False
136,3,RSNA_7512,L-CC,YES,0.0,False
136,3,RSNA_7512,R-CC,YES,0.0,False
136,3,RSNA_7512,L-MLO,YES,0.0,False
136,3,RSNA_7512,R-MLO,YES,0.0,False
136,4,RSNA_7541,L-CC,YES,0.0,False
136,4,RSNA_7541,R-CC,YES,0.0,False
136,4,RSNA_7541,L-MLO,YES,0.0,False
136,4,RSNA_7541,R-MLO,YES,0.0,False
136,5,RSNA_7552,L-CC,YES,0.0,False
136,5,RSNA_7552,R-CC,YES,0.0,False
136,5,RSNA_7552,L-MLO,YES,0.0,False
136,5,RSNA_7552,R-MLO,YES,0.0,False
137,0,RSNA_7755,L-CC,YES,0.0,False
137,0,RSNA_7755,R-CC,YES,0.0,False
137,0,RSNA_7755,L-MLO,YES,0.0,False
137,0,RSNA_7755,R-MLO,YES,0.0,False
137,1,RSNA_7776,L-CC,YES,0.0,False
137,1,RSNA_7776,R-CC,YES,0.0,False
137,1,RSNA_7776,L-MLO,YES,0.0,False
137,1,RSNA_7776,R-MLO,YES,0.0,False
137,2,RSNA_7900,L-CC,YES,0.0,False
137,2,RSNA_7900,R-CC,YES,0.0,False
137,2,RSNA_7900,L-MLO,YES,0.0,False
137,2,RSNA_7900,R-MLO,YES,0.0,False
138,0,RSNA_8207,L-CC,YES,0.0,False
138,0,RSNA_8207,R-CC,YES,0.0,False
138,0,RSNA_8207,L-MLO,YES,0.0,False
138,0,RSNA_8207,R-MLO,YES,0.0,False
138,1,RSNA_8218,L-CC,YES,0.0,False
138,1,RSNA_8218,R-CC,YES,0.0,False
138,1,RSNA_8218,L-MLO,YES,0.0,False
138,1,RSNA_8218,R-MLO,YES,0.0,False
138,2,RSNA_8325,L-CC,YES,0.0,False
138,2,RSNA_8325,R-CC,YES,0.0,False
138,2,RSNA_8325,L-MLO,YES,0.0,False
138,2,RSNA_8325,R-MLO,YES,0.0,False
138,3,RSNA_8376,L-CC,YES,0.0,False
138,3,RSNA_8376,R-CC,YES,0.0,False
138,3,RSNA_8376,L-MLO,YES,0.0,False
138,3,RSNA_8376,R-MLO,YES,0.0,False
139,0,RSNA_862,L-CC,YES,0.0,False
139,0,RSNA_862,R-CC,YES,0.0,False
139,0,RSNA_862,L-MLO,YES,0.0,False
139,0,RSNA_862,R-MLO,YES,0.0,False
140,0,RSNA_9026,L-CC,YES,0.0,False
140,0,RSNA_9026,R-CC,YES,0.0,False
140,0,RSNA_9026,L-MLO,YES,0.0,False
140,0,RSNA_9026,R-MLO,YES,0.0,False
140,1,RSNA_9209,L-CC,YES,0.0,False
140,1,RSNA_9209,R-CC,YES,0.0,False
140,1,RSNA_9209,L-MLO,YES,0.0,False
140,1,RSNA_9209,R-MLO,YES,0.0,False
140,2,RSNA_9227,L-CC,YES,0.0,False
140,2,RSNA_9227,R-CC,YES,0.0,False
140,2,RSNA_9227,L-MLO,YES,0.0,False
140,2,RSNA_9227,R-MLO,YES,0.0,False
141,0,RSNA_9280,L-CC,YES,0.0,False
141,0,RSNA_9280,R-CC,YES,0.0,False
141,0,RSNA_9280,L-MLO,YES,0.0,False
141,0,RSNA_9280,R-MLO,YES,0.0,False
141,1,RSNA_9286,L-CC,YES,0.0,False
141,1,RSNA_9286,R-CC,YES,0.0,False
141,1,RSNA_9286,L-MLO,YES,0.0,False
141,1,RSNA_9286,R-MLO,YES,0.0,False
141,2,RSNA_9387,L-CC,YES,0.0,False
141,2,RSNA_9387,R-CC,YES,0.0,False
141,2,RSNA_9387,L-MLO,YES,0.0,False
141,2,RSNA_9387,R-MLO,YES,0.0,False
141,3,RSNA_9390,L-CC,YES,0.0,False
141,3,RSNA_9390,R-CC,YES,0.0,False
141,3,RSNA_9390,L-MLO,YES,0.0,False
141,3,RSNA_9390,R-MLO,YES,0.0,False
141,4,RSNA_9444,L-CC,YES,0.0,False
141,4,RSNA_9444,R-CC,YES,0.0,False
141,4,RSNA_9444,L-MLO,YES,0.0,False
141,4,RSNA_9444,R-MLO,YES,0.0,False
141,5,RSNA_9559,L-CC,YES,0.0,False
141,5,RSNA_9559,R-CC,YES,0.0,False
141,5,RSNA_9559,L-MLO,YES,0.0,False
141,5,RSNA_9559,R-MLO,YES,0.0,False
141,6,RSNA_9607,L-CC,YES,0.0,False
141,6,RSNA_9607,R-CC,YES,0.0,False
141,6,RSNA_9607,L-MLO,YES,0.0,False
141,6,RSNA_9607,R-MLO,YES,0.0,False
142,0,RSNA_9646,L-CC,YES,0.0,False
142,0,RSNA_9646,R-CC,YES,0.0,False
142,0,RSNA_9646,L-MLO,YES,0.0,False
142,0,RSNA_9646,R-MLO,YES,0.0,False
142,1,RSNA_9658,L-CC,YES,0.0,False
142,1,RSNA_9658,R-CC,YES,0.0,False
142,1,RSNA_9658,L-MLO,YES,0.0,False
142,1,RSNA_9658,R-MLO,YES,0.0,False
142,2,RSNA_9664,L-CC,YES,0.0,False
142,2,RSNA_9664,R-CC,YES,0.0,False
142,2,RSNA_9664,L-MLO,YES,0.0,False
142,2,RSNA_9664,R-MLO,YES,0.0,False
142,3,RSNA_9808,L-CC,YES,0.0,False
142,3,RSNA_9808,R-CC,YES,0.0,False
142,3,RSNA_9808,L-MLO,YES,0.0,False
142,3,RSNA_9808,R-MLO,YES,0.0,False
142,4,RSNA_9814,L-CC,YES,0.0,False
142,4,RSNA_9814,R-CC,YES,0.0,False
142,4,RSNA_9814,L-MLO,YES,0.0,False
142,4,RSNA_9814,R-MLO,YES,0.0,False
