chunk,position,study_id,model_view,original_horizontal_flip,original_distance_from_starting_side,original_distance_nonzero,counterfactual_horizontal_flip,counterfactual_distance_from_starting_side,counterfactual_distance_nonzero
4,13,RSNA_12119,R-MLO,NO,0.0,False,,,
4,14,RSNA_12161,L-CC,NO,0.0,False,,,
4,14,RSNA_12161,R-CC,NO,0.0,False,,,
4,14,RSNA_12161,L-MLO,NO,0.0,False,,,
4,14,RSNA_12161,R-MLO,NO,0.0,False,,,
4,15,RSNA_12172,L-CC,NO,0.0,False,,,
4,15,RSNA_12172,R-CC,NO,0.0,False,,,
4,15,RSNA_12172,L-MLO,NO,0.0,False,,,
4,15,RSNA_12172,R-MLO,NO,0.0,False,,,
4,16,RSNA_12223,L-CC,NO,1604.0,True,YES,0.0,False
4,16,RSNA_12223,R-CC,NO,1465.0,True,YES,0.0,False
4,16,RSNA_12223,L-MLO,NO,1131.0,True,YES,0.0,False
4,16,RSNA_12223,R-MLO,NO,1134.0,True,YES,0.0,False
4,17,RSNA_12226,L-CC,NO,1400.0,True,YES,0.0,False
4,17,RSNA_12226,R-CC,NO,1338.0,True,YES,0.0,False
4,17,RSNA_12226,L-MLO,NO,1561.0,True,YES,0.0,False
4,17,RSNA_12226,R-MLO,NO,1438.0,True,YES,0.0,False
4,18,RSNA_12227,L-CC,NO,0.0,False,,,
4,18,RSNA_12227,R-CC,NO,0.0,False,,,
4,18,RSNA_12227,L-MLO,NO,0.0,False,,,
4,18,RSNA_12227,R-MLO,NO,0.0,False,,,
4,19,RSNA_12232,L-CC,NO,0.0,False,,,
4,19,RSNA_12232,R-CC,NO,0.0,False,,,
4,19,RSNA_12232,L-MLO,NO,0.0,False,,,
4,19,RSNA_12232,R-MLO,NO,0.0,False,,,
4,20,RSNA_12251,L-CC,NO,0.0,False,,,
4,20,RSNA_12251,R-CC,NO,0.0,False,,,
4,20,RSNA_12251,L-MLO,NO,0.0,False,,,
4,20,RSNA_12251,R-MLO,NO,0.0,False,,,
4,21,RSNA_12258,L-CC,NO,0.0,False,,,
4,21,RSNA_12258,R-CC,NO,0.0,False,,,
4,21,RSNA_12258,L-MLO,NO,0.0,False,,,
4,21,RSNA_12258,R-MLO,NO,0.0,False,,,
4,22,RSNA_12276,L-CC,NO,0.0,False,,,
4,22,RSNA_12276,R-CC,NO,0.0,False,,,
4,22,RSNA_12276,L-MLO,NO,0.0,False,,,
4,22,RSNA_12276,R-MLO,NO,0.0,False,,,
4,23,RSNA_12306,L-CC,NO,0.0,False,,,
4,23,RSNA_12306,R-CC,NO,0.0,False,,,
4,23,RSNA_12306,L-MLO,NO,0.0,False,,,
4,23,RSNA_12306,R-MLO,NO,0.0,False,,,
4,24,RSNA_12319,L-CC,NO,0.0,False,,,
4,24,RSNA_12319,R-CC,NO,0.0,False,,,
4,24,RSNA_12319,L-MLO,NO,0.0,False,,,
4,24,RSNA_12319,R-MLO,NO,0.0,False,,,
5,0,RSNA_1234,L-CC,NO,993.0,True,YES,0.0,False
5,0,RSNA_1234,R-CC,NO,993.0,True,YES,0.0,False
5,0,RSNA_1234,L-MLO,NO,1079.0,True,YES,0.0,False
5,0,RSNA_1234,R-MLO,NO,1086.0,True,YES,0.0,False
5,1,RSNA_12340,L-CC,NO,0.0,False,,,
5,1,RSNA_12340,R-CC,NO,0.0,False,,,
5,1,RSNA_12340,L-MLO,NO,0.0,False,,,
5,1,RSNA_12340,R-MLO,NO,0.0,False,,,
5,2,RSNA_12344,L-CC,NO,0.0,False,,,
5,2,RSNA_12344,R-CC,NO,0.0,False,,,
5,2,RSNA_12344,L-MLO,NO,0.0,False,,,
5,2,RSNA_12344,R-MLO,NO,0.0,False,,,
5,3,RSNA_1237,L-CC,NO,0.0,False,,,
5,3,RSNA_1237,R-CC,NO,0.0,False,,,
5,3,RSNA_1237,L-MLO,NO,0.0,False,,,
5,3,RSNA_1237,R-MLO,NO,0.0,False,,,
5,4,RSNA_12374,L-CC,NO,591.0,True,YES,0.0,False
5,4,RSNA_12374,R-CC,NO,543.0,True,YES,0.0,False
5,4,RSNA_12374,L-MLO,NO,550.0,True,YES,0.0,False
5,4,RSNA_12374,R-MLO,NO,520.0,True,YES,0.0,False
5,5,RSNA_12377,L-CC,NO,0.0,False,,,
5,5,RSNA_12377,R-CC,NO,0.0,False,,,
5,5,RSNA_12377,L-MLO,NO,0.0,False,,,
5,5,RSNA_12377,R-MLO,NO,0.0,False,,,
5,6,RSNA_12392,L-CC,NO,1501.0,True,YES,0.0,False
5,6,RSNA_12392,R-CC,NO,1578.0,True,YES,0.0,False
5,6,RSNA_12392,L-MLO,NO,1489.0,True,YES,0.0,False
5,6,RSNA_12392,R-MLO,NO,1386.0,True,YES,0.0,False
5,7,RSNA_12393,L-CC,NO,0.0,False,,,
5,7,RSNA_12393,R-CC,NO,0.0,False,,,
5,7,RSNA_12393,L-MLO,NO,0.0,False,,,
5,7,RSNA_12393,R-MLO,NO,0.0,False,,,
5,8,RSNA_12405,L-CC,NO,0.0,False,,,
5,8,RSNA_12405,R-CC,NO,0.0,False,,,
5,8,RSNA_12405,L-MLO,NO,0.0,False,,,
5,8,RSNA_12405,R-MLO,NO,0.0,False,,,
5,9,RSNA_12408,L-CC,NO,1222.0,True,YES,0.0,False
5,9,RSNA_12408,R-CC,NO,1125.0,True,YES,0.0,False
5,9,RSNA_12408,L-MLO,NO,1252.0,True,YES,0.0,False
5,9,RSNA_12408,R-MLO,NO,1206.0,True,YES,0.0,False
5,10,RSNA_12416,L-CC,NO,0.0,False,,,
5,10,RSNA_12416,R-CC,NO,0.0,False,,,
5,10,RSNA_12416,L-MLO,NO,0.0,False,,,
5,10,RSNA_12416,R-MLO,NO,0.0,False,,,
5,11,RSNA_1242,L-CC,NO,0.0,False,,,
5,11,RSNA_1242,R-CC,NO,0.0,False,,,
5,11,RSNA_1242,L-MLO,NO,0.0,False,,,
5,11,RSNA_1242,R-MLO,NO,0.0,False,,,
5,12,RSNA_12438,L-CC,NO,0.0,False,,,
5,12,RSNA_12438,R-CC,NO,0.0,False,,,
5,12,RSNA_12438,L-MLO,NO,0.0,False,,,
5,12,RSNA_12438,R-MLO,NO,0.0,False,,,
5,13,RSNA_12451,L-CC,NO,0.0,False,,,
5,13,RSNA_12451,R-CC,NO,0.0,False,,,
5,13,RSNA_12451,L-MLO,NO,0.0,False,,,
5,13,RSNA_12451,R-MLO,NO,0.0,False,,,
5,14,RSNA_12453,L-CC,NO,0.0,False,,,
5,14,RSNA_12453,R-CC,NO,0.0,False,,,
5,14,RSNA_12453,L-MLO,NO,0.0,False,,,
5,14,RSNA_12453,R-MLO,NO,0.0,False,,,
5,15,RSNA_12480,L-CC,NO,0.0,False,,,
5,15,RSNA_12480,R-CC,NO,0.0,False,,,
5,15,RSNA_12480,L-MLO,NO,0.0,False,,,
5,15,RSNA_12480,R-MLO,NO,0.0,False,,,
5,16,RSNA_12485,L-CC,NO,0.0,False,,,
5,16,RSNA_12485,R-CC,NO,0.0,False,,,
5,16,RSNA_12485,L-MLO,NO,0.0,False,,,
5,16,RSNA_12485,R-MLO,NO,0.0,False,,,
5,17,RSNA_1250,L-CC,NO,0.0,False,,,
5,17,RSNA_1250,R-CC,NO,0.0,False,,,
5,17,RSNA_1250,L-MLO,NO,0.0,False,,,
5,17,RSNA_1250,R-MLO,NO,0.0,False,,,
5,18,RSNA_12522,L-CC,NO,0.0,False,,,
5,18,RSNA_12522,R-CC,NO,0.0,False,,,
5,18,RSNA_12522,L-MLO,NO,0.0,False,,,
5,18,RSNA_12522,R-MLO,NO,0.0,False,,,
5,19,RSNA_12538,L-CC,NO,0.0,False,,,
5,19,RSNA_12538,R-CC,NO,0.0,False,,,
5,19,RSNA_12538,L-MLO,NO,0.0,False,,,
5,19,RSNA_12538,R-MLO,NO,0.0,False,,,
5,20,RSNA_12555,L-CC,NO,0.0,False,,,
5,20,RSNA_12555,R-CC,NO,0.0,False,,,
5,20,RSNA_12555,L-MLO,NO,0.0,False,,,
5,20,RSNA_12555,R-MLO,NO,0.0,False,,,
5,21,RSNA_12563,L-CC,NO,0.0,False,,,
5,21,RSNA_12563,R-CC,NO,0.0,False,,,
5,21,RSNA_12563,L-MLO,NO,0.0,False,,,
5,21,RSNA_12563,R-MLO,NO,0.0,False,,,
5,22,RSNA_12584,L-CC,NO,0.0,False,,,
5,22,RSNA_12584,R-CC,NO,0.0,False,,,
5,22,RSNA_12584,L-MLO,NO,0.0,False,,,
5,22,RSNA_12584,R-MLO,NO,0.0,False,,,
5,23,RSNA_12596,L-CC,NO,1376.0,True,YES,0.0,False
5,23,RSNA_12596,R-CC,NO,1405.0,True,YES,0.0,False
5,23,RSNA_12596,L-MLO,NO,1242.0,True,YES,0.0,False
5,23,RSNA_12596,R-MLO,NO,1255.0,True,YES,0.0,False
5,24,RSNA_12599,L-CC,NO,0.0,False,,,
5,24,RSNA_12599,R-CC,NO,0.0,False,,,
5,24,RSNA_12599,L-MLO,NO,0.0,False,,,
5,24,RSNA_12599,R-MLO,NO,0.0,False,,,
6,0,RSNA_1261,L-CC,NO,0.0,False,,,
6,0,RSNA_1261,R-CC,NO,0.0,False,,,
6,0,RSNA_1261,L-MLO,NO,0.0,False,,,
6,0,RSNA_1261,R-MLO,NO,0.0,False,,,
6,1,RSNA_12613,L-CC,NO,0.0,False,,,
6,1,RSNA_12613,R-CC,NO,0.0,False,,,
6,1,RSNA_12613,L-MLO,NO,0.0,False,,,
6,1,RSNA_12613,R-MLO,NO,0.0,False,,,
6,2,RSNA_12615,L-CC,NO,0.0,False,,,
6,2,RSNA_12615,R-CC,NO,0.0,False,,,
6,2,RSNA_12615,L-MLO,NO,0.0,False,,,
6,2,RSNA_12615,R-MLO,NO,0.0,False,,,
6,3,RSNA_1262,L-CC,NO,0.0,False,,,
6,3,RSNA_1262,R-CC,NO,0.0,False,,,
6,3,RSNA_1262,L-MLO,NO,0.0,False,,,
6,3,RSNA_1262,R-MLO,NO,0.0,False,,,
6,4,RSNA_12645,L-CC,NO,0.0,False,,,
6,4,RSNA_12645,R-CC,NO,0.0,False,,,
6,4,RSNA_12645,L-MLO,NO,0.0,False,,,
6,4,RSNA_12645,R-MLO,NO,0.0,False,,,
6,5,RSNA_12650,L-CC,NO,0.0,False,,,
6,5,RSNA_12650,R-CC,NO,0.0,False,,,
6,5,RSNA_12650,L-MLO,NO,0.0,False,,,
6,5,RSNA_12650,R-MLO,NO,0.0,False,,,
6,6,RSNA_12663,L-CC,NO,628.0,True,YES,0.0,False
6,6,RSNA_12663,R-CC,NO,1576.0,True,YES,0.0,False
6,6,RSNA_12663,L-MLO,NO,551.0,True,YES,0.0,False
6,6,RSNA_12663,R-MLO,NO,255.0,True,YES,0.0,False
6,7,RSNA_1267,L-CC,NO,1720.0,True,YES,0.0,False
6,7,RSNA_1267,R-CC,NO,1785.0,True,YES,0.0,False
6,7,RSNA_1267,L-MLO,NO,1677.0,True,YES,0.0,False
6,7,RSNA_1267,R-MLO,NO,1647.0,True,YES,0.0,False
6,8,RSNA_127,L-CC,NO,0.0,False,,,
6,8,RSNA_127,R-CC,NO,0.0,False,,,
6,8,RSNA_127,L-MLO,NO,0.0,False,,,
6,8,RSNA_127,R-MLO,NO,0.0,False,,,
6,9,RSNA_12710,L-CC,NO,1138.0,True,YES,0.0,False
6,9,RSNA_12710,R-CC,NO,1094.0,True,YES,0.0,False
6,9,RSNA_12710,L-MLO,NO,1029.0,True,YES,0.0,False
6,9,RSNA_12710,R-MLO,NO,1094.0,True,YES,0.0,False
6,10,RSNA_12725,L-CC,NO,2408.0,True,YES,0.0,False
6,10,RSNA_12725,R-CC,NO,1671.0,True,YES,0.0,False
6,10,RSNA_12725,L-MLO,NO,2424.0,True,YES,0.0,False
6,10,RSNA_12725,R-MLO,NO,1445.0,True,YES,0.0,False
6,11,RSNA_12771,L-CC,NO,1241.0,True,YES,0.0,False
6,11,RSNA_12771,R-CC,NO,1290.0,True,YES,0.0,False
6,11,RSNA_12771,L-MLO,NO,1149.0,True,YES,0.0,False
6,11,RSNA_12771,R-MLO,NO,1166.0,True,YES,0.0,False
6,12,RSNA_12787,L-CC,NO,0.0,False,,,
6,12,RSNA_12787,R-CC,NO,0.0,False,,,
6,12,RSNA_12787,L-MLO,NO,0.0,False,,,
6,12,RSNA_12787,R-MLO,NO,0.0,False,,,
6,13,RSNA_12790,L-CC,NO,0.0,False,,,
6,13,RSNA_12790,R-CC,NO,0.0,False,,,
6,13,RSNA_12790,L-MLO,NO,0.0,False,,,
6,13,RSNA_12790,R-MLO,NO,0.0,False,,,
6,14,RSNA_12798,L-CC,NO,0.0,False,,,
6,14,RSNA_12798,R-CC,NO,0.0,False,,,
6,14,RSNA_12798,L-MLO,NO,0.0,False,,,
6,14,RSNA_12798,R-MLO,NO,0.0,False,,,
6,15,RSNA_128,L-CC,NO,1543.0,True,YES,0.0,False
6,15,RSNA_128,R-CC,NO,1529.0,True,YES,0.0,False
6,15,RSNA_128,L-MLO,NO,1515.0,True,YES,0.0,False
6,15,RSNA_128,R-MLO,NO,1493.0,True,YES,0.0,False
6,16,RSNA_12801,L-CC,NO,0.0,False,,,
6,16,RSNA_12801,R-CC,NO,0.0,False,,,
6,16,RSNA_12801,L-MLO,NO,0.0,False,,,
6,16,RSNA_12801,R-MLO,NO,0.0,False,,,
6,17,RSNA_12804,L-CC,NO,894.0,True,YES,0.0,False
6,17,RSNA_12804,R-CC,NO,771.0,True,YES,0.0,False
6,17,RSNA_12804,L-MLO,NO,788.0,True,YES,0.0,False
6,17,RSNA_12804,R-MLO,NO,787.0,True,YES,0.0,False
6,18,RSNA_12832,L-CC,NO,1231.0,True,YES,0.0,False
6,18,RSNA_12832,R-CC,NO,1301.0,True,YES,0.0,False
6,18,RSNA_12832,L-MLO,NO,1017.0,True,YES,0.0,False
6,18,RSNA_12832,R-MLO,NO,1106.0,True,YES,0.0,False
6,19,RSNA_1284,L-CC,NO,0.0,False,,,
6,19,RSNA_1284,R-CC,NO,0.0,False,,,
6,19,RSNA_1284,L-MLO,NO,0.0,False,,,
6,19,RSNA_1284,R-MLO,NO,0.0,False,,,
6,20,RSNA_12874,L-CC,NO,0.0,False,,,
6,20,RSNA_12874,R-CC,NO,0.0,False,,,
6,20,RSNA_12874,L-MLO,NO,0.0,False,,,
6,20,RSNA_12874,R-MLO,NO,0.0,False,,,
6,21,RSNA_1291,L-CC,NO,0.0,False,,,
6,21,RSNA_1291,R-CC,NO,0.0,False,,,
6,21,RSNA_1291,L-MLO,NO,0.0,False,,,
6,21,RSNA_1291,R-MLO,NO,0.0,False,,,
6,22,RSNA_12913,L-CC,NO,52.0,True,,,
6,22,RSNA_12913,R-CC,NO,0.0,False,,,
6,22,RSNA_12913,L-MLO,NO,0.0,False,,,
6,22,RSNA_12913,R-MLO,NO,0.0,False,,,
6,23,RSNA_12919,L-CC,NO,263.0,True,YES,0.0,False
6,23,RSNA_12919,R-CC,NO,358.0,True,YES,0.0,False
6,23,RSNA_12919,L-MLO,NO,243.0,True,YES,0.0,False
6,23,RSNA_12919,R-MLO,NO,369.0,True,YES,0.0,False
6,24,RSNA_12920,L-CC,NO,0.0,False,,,
6,24,RSNA_12920,R-CC,NO,0.0,False,,,
6,24,RSNA_12920,L-MLO,NO,0.0,False,,,
6,24,RSNA_12920,R-MLO,NO,0.0,False,,,
7,0,RSNA_12925,L-CC,NO,1580.0,True,YES,0.0,False
7,0,RSNA_12925,R-CC,NO,1756.0,True,YES,0.0,False
7,0,RSNA_12925,L-MLO,NO,1408.0,True,YES,0.0,False
7,0,RSNA_12925,R-MLO,NO,1616.0,True,YES,0.0,False
7,1,RSNA_12932,L-CC,NO,0.0,False,,,
7,1,RSNA_12932,R-CC,NO,0.0,False,,,
7,1,RSNA_12932,L-MLO,NO,0.0,False,,,
7,1,RSNA_12932,R-MLO,NO,0.0,False,,,
7,2,RSNA_12934,L-CC,NO,0.0,False,,,
7,2,RSNA_12934,R-CC,NO,0.0,False,,,
7,2,RSNA_12934,L-MLO,NO,0.0,False,,,
7,2,RSNA_12934,R-MLO,NO,0.0,False,,,
7,3,RSNA_12967,L-CC,NO,0.0,False,,,
7,3,RSNA_12967,R-CC,NO,0.0,False,,,
7,3,RSNA_12967,L-MLO,NO,0.0,False,,,
7,3,RSNA_12967,R-MLO,NO,0.0,False,,,
7,4,RSNA_12989,L-CC,NO,0.0,False,,,
7,4,RSNA_12989,R-CC,NO,0.0,False,,,
7,4,RSNA_12989,L-MLO,NO,0.0,False,,,
7,4,RSNA_12989,R-MLO,NO,0.0,False,,,
7,5,RSNA_12997,L-CC,NO,0.0,False,,,
7,5,RSNA_12997,R-CC,NO,0.0,False,,,
7,5,RSNA_12997,L-MLO,NO,0.0,False,,,
7,5,RSNA_12997,R-MLO,NO,0.0,False,,,
7,6,RSNA_13002,L-CC,NO,0.0,False,,,
7,6,RSNA_13002,R-CC,NO,0.0,False,,,
7,6,RSNA_13002,L-MLO,NO,0.0,False,,,
7,6,RSNA_13002,R-MLO,NO,0.0,False,,,
7,7,RSNA_13065,L-CC,NO,0.0,False,,,
7,7,RSNA_13065,R-CC,NO,0.0,False,,,
7,7,RSNA_13065,L-MLO,NO,0.0,False,,,
7,7,RSNA_13065,R-MLO,NO,0.0,False,,,
7,8,RSNA_13098,L-CC,NO,0.0,False,,,
7,8,RSNA_13098,R-CC,NO,0.0,False,,,
7,8,RSNA_13098,L-MLO,NO,0.0,False,,,
7,8,RSNA_13098,R-MLO,NO,0.0,False,,,
7,9,RSNA_13101,L-CC,NO,1210.0,True,YES,0.0,False
7,9,RSNA_13101,R-CC,NO,1223.0,True,YES,0.0,False
7,9,RSNA_13101,L-MLO,NO,1128.0,True,YES,0.0,False
7,9,RSNA_13101,R-MLO,NO,1158.0,True,YES,0.0,False
7,10,RSNA_13116,L-CC,NO,0.0,False,,,
7,10,RSNA_13116,R-CC,NO,0.0,False,,,
7,10,RSNA_13116,L-MLO,NO,0.0,False,,,
7,10,RSNA_13116,R-MLO,NO,0.0,False,,,
7,11,RSNA_13128,L-CC,NO,0.0,False,,,
7,11,RSNA_13128,R-CC,NO,0.0,False,,,
7,11,RSNA_13128,L-MLO,NO,0.0,False,,,
7,11,RSNA_13128,R-MLO,NO,0.0,False,,,
7,12,RSNA_13129,L-CC,NO,0.0,False,,,
7,12,RSNA_13129,R-CC,NO,0.0,False,,,
7,12,RSNA_13129,L-MLO,NO,0.0,False,,,
7,12,RSNA_13129,R-MLO,NO,0.0,False,,,
7,13,RSNA_1313,L-CC,NO,1531.0,True,YES,0.0,False
7,13,RSNA_1313,R-CC,NO,1387.0,True,YES,0.0,False
7,13,RSNA_1313,L-MLO,NO,1506.0,True,YES,0.0,False
7,13,RSNA_1313,R-MLO,NO,1410.0,True,YES,0.0,False
7,14,RSNA_13131,L-CC,NO,0.0,False,,,
7,14,RSNA_13131,R-CC,NO,0.0,False,,,
7,14,RSNA_13131,L-MLO,NO,0.0,False,,,
7,14,RSNA_13131,R-MLO,NO,0.0,False,,,
7,15,RSNA_13133,L-CC,NO,0.0,False,,,
7,15,RSNA_13133,R-CC,NO,0.0,False,,,
7,15,RSNA_13133,L-MLO,NO,0.0,False,,,
7,15,RSNA_13133,R-MLO,NO,0.0,False,,,
7,16,RSNA_13144,L-CC,NO,0.0,False,,,
7,16,RSNA_13144,R-CC,NO,0.0,False,,,
7,16,RSNA_13144,L-MLO,NO,0.0,False,,,
7,16,RSNA_13144,R-MLO,NO,0.0,False,,,
7,17,RSNA_13156,L-CC,NO,0.0,False,,,
7,17,RSNA_13156,R-CC,NO,0.0,False,,,
7,17,RSNA_13156,L-MLO,NO,0.0,False,,,
7,17,RSNA_13156,R-MLO,NO,0.0,False,,,
7,18,RSNA_13158,L-CC,NO,1067.0,True,YES,0.0,False
7,18,RSNA_13158,R-CC,NO,1127.0,True,YES,0.0,False
7,18,RSNA_13158,L-MLO,NO,1022.0,True,YES,0.0,False
7,18,RSNA_13158,R-MLO,NO,1151.0,True,YES,0.0,False
7,19,RSNA_13171,L-CC,NO,1651.0,True,YES,0.0,False
7,19,RSNA_13171,R-CC,NO,1671.0,True,YES,0.0,False
7,19,RSNA_13171,L-MLO,NO,1589.0,True,YES,0.0,False
7,19,RSNA_13171,R-MLO,NO,1667.0,True,YES,0.0,False
7,20,RSNA_1319,L-CC,NO,0.0,False,,,
7,20,RSNA_1319,R-CC,NO,0.0,False,,,
7,20,RSNA_1319,L-MLO,NO,0.0,False,,,
7,20,RSNA_1319,R-MLO,NO,0.0,False,,,
7,21,RSNA_1323,L-CC,NO,0.0,False,,,
7,21,RSNA_1323,R-CC,NO,0.0,False,,,
7,21,RSNA_1323,L-MLO,NO,0.0,False,,,
7,21,RSNA_1323,R-MLO,NO,0.0,False,,,
7,22,RSNA_13234,L-CC,NO,0.0,False,,,
7,22,RSNA_13234,R-CC,NO,0.0,False,,,
7,22,RSNA_13234,L-MLO,NO,0.0,False,,,
7,22,RSNA_13234,R-MLO,NO,0.0,False,,,
7,23,RSNA_13247,L-CC,NO,0.0,False,,,
7,23,RSNA_13247,R-CC,NO,0.0,False,,,
7,23,RSNA_13247,L-MLO,NO,0.0,False,,,
7,23,RSNA_13247,R-MLO,NO,0.0,False,,,
7,24,RSNA_13248,L-CC,NO,0.0,False,,,
7,24,RSNA_13248,R-CC,NO,0.0,False,,,
7,24,RSNA_13248,L-MLO,NO,0.0,False,,,
7,24,RSNA_13248,R-MLO,NO,0.0,False,,,
8,0,RSNA_13258,L-CC,NO,0.0,False,,,
8,0,RSNA_13258,R-CC,NO,0.0,False,,,
8,0,RSNA_13258,L-MLO,NO,0.0,False,,,
8,0,RSNA_13258,R-MLO,NO,0.0,False,,,
8,1,RSNA_13325,L-CC,NO,0.0,False,,,
8,1,RSNA_13325,R-CC,NO,0.0,False,,,
8,1,RSNA_13325,L-MLO,NO,0.0,False,,,
8,1,RSNA_13325,R-MLO,NO,0.0,False,,,
8,2,RSNA_13331,L-CC,NO,0.0,False,,,
8,2,RSNA_13331,R-CC,NO,0.0,False,,,
8,2,RSNA_13331,L-MLO,NO,0.0,False,,,
8,2,RSNA_13331,R-MLO,NO,0.0,False,,,
8,3,RSNA_13333,L-CC,NO,0.0,False,,,
8,3,RSNA_13333,R-CC,NO,0.0,False,,,
8,3,RSNA_13333,L-MLO,NO,0.0,False,,,
8,3,RSNA_13333,R-MLO,NO,0.0,False,,,
8,4,RSNA_13335,L-CC,NO,797.0,True,YES,0.0,False
8,4,RSNA_13335,R-CC,NO,995.0,True,YES,0.0,False
8,4,RSNA_13335,L-MLO,NO,813.0,True,YES,0.0,False
8,4,RSNA_13335,R-MLO,NO,999.0,True,YES,0.0,False
8,5,RSNA_13369,L-CC,NO,0.0,False,,,
8,5,RSNA_13369,R-CC,NO,0.0,False,,,
8,5,RSNA_13369,L-MLO,NO,0.0,False,,,
8,5,RSNA_13369,R-MLO,NO,0.0,False,,,
8,6,RSNA_13383,L-CC,NO,0.0,False,,,
8,6,RSNA_13383,R-CC,NO,0.0,False,,,
8,6,RSNA_13383,L-MLO,NO,0.0,False,,,
8,6,RSNA_13383,R-MLO,NO,0.0,False,,,
8,7,RSNA_13387,L-CC,NO,0.0,False,,,
8,7,RSNA_13387,R-CC,NO,0.0,False,,,
8,7,RSNA_13387,L-MLO,NO,0.0,False,,,
8,7,RSNA_13387,R-MLO,NO,0.0,False,,,
8,8,RSNA_13413,L-CC,NO,0.0,False,,,
8,8,RSNA_13413,R-CC,NO,0.0,False,,,
8,8,RSNA_13413,L-MLO,NO,0.0,False,,,
8,8,RSNA_13413,R-MLO,NO,0.0,False,,,
8,9,RSNA_13417,L-CC,NO,0.0,False,,,
8,9,RSNA_13417,R-CC,NO,0.0,False,,,
8,9,RSNA_13417,L-MLO,NO,0.0,False,,,
8,9,RSNA_13417,R-MLO,NO,0.0,False,,,
8,10,RSNA_13428,L-CC,NO,1434.0,True,YES,0.0,False
8,10,RSNA_13428,R-CC,NO,1492.0,True,YES,0.0,False
8,10,RSNA_13428,L-MLO,NO,1325.0,True,YES,0.0,False
8,10,RSNA_13428,R-MLO,NO,1368.0,True,YES,0.0,False
8,11,RSNA_13458,L-CC,NO,0.0,False,,,
8,11,RSNA_13458,R-CC,NO,0.0,False,,,
8,11,RSNA_13458,L-MLO,NO,0.0,False,,,
8,11,RSNA_13458,R-MLO,NO,0.0,False,,,
8,12,RSNA_13463,L-CC,NO,0.0,False,,,
8,12,RSNA_13463,R-CC,NO,0.0,False,,,
8,12,RSNA_13463,L-MLO,NO,0.0,False,,,
8,12,RSNA_13463,R-MLO,NO,0.0,False,,,
8,13,RSNA_13487,L-CC,NO,1446.0,True,YES,0.0,False
8,13,RSNA_13487,R-CC,NO,1548.0,True,YES,0.0,False
8,13,RSNA_13487,L-MLO,NO,1429.0,True,YES,0.0,False
8,13,RSNA_13487,R-MLO,NO,1573.0,True,YES,0.0,False
8,14,RSNA_13511,L-CC,NO,0.0,False,,,
8,14,RSNA_13511,R-CC,NO,0.0,False,,,
8,14,RSNA_13511,L-MLO,NO,0.0,False,,,
8,14,RSNA_13511,R-MLO,NO,0.0,False,,,
8,15,RSNA_13538,L-CC,NO,0.0,False,,,
8,15,RSNA_13538,R-CC,NO,0.0,False,,,
8,15,RSNA_13538,L-MLO,NO,0.0,False,,,
8,15,RSNA_13538,R-MLO,NO,0.0,False,,,
8,16,RSNA_13543,L-CC,NO,0.0,False,,,
8,16,RSNA_13543,R-CC,NO,0.0,False,,,
8,16,RSNA_13543,L-MLO,NO,0.0,False,,,
8,16,RSNA_13543,R-MLO,NO,0.0,False,,,
8,17,RSNA_13555,L-CC,NO,0.0,False,,,
8,17,RSNA_13555,R-CC,NO,0.0,False,,,
8,17,RSNA_13555,L-MLO,NO,0.0,False,,,
8,17,RSNA_13555,R-MLO,NO,0.0,False,,,
8,18,RSNA_13563,L-CC,NO,0.0,False,,,
8,18,RSNA_13563,R-CC,NO,0.0,False,,,
8,18,RSNA_13563,L-MLO,NO,0.0,False,,,
8,18,RSNA_13563,R-MLO,NO,0.0,False,,,
8,19,RSNA_1357,L-CC,NO,0.0,False,,,
8,19,RSNA_1357,R-CC,NO,0.0,False,,,
8,19,RSNA_1357,L-MLO,NO,0.0,False,,,
8,19,RSNA_1357,R-MLO,NO,0.0,False,,,
8,20,RSNA_13578,L-CC,NO,2067.0,True,YES,0.0,False
8,20,RSNA_13578,R-CC,NO,2164.0,True,YES,0.0,False
8,20,RSNA_13578,L-MLO,NO,2018.0,True,YES,0.0,False
8,20,RSNA_13578,R-MLO,NO,2122.0,True,YES,0.0,False
8,21,RSNA_13605,L-CC,NO,0.0,False,,,
8,21,RSNA_13605,R-CC,NO,0.0,False,,,
8,21,RSNA_13605,L-MLO,NO,0.0,False,,,
8,21,RSNA_13605,R-MLO,NO,0.0,False,,,
8,22,RSNA_13611,L-CC,NO,0.0,False,,,
8,22,RSNA_13611,R-CC,NO,0.0,False,,,
8,22,RSNA_13611,L-MLO,NO,0.0,False,,,
8,22,RSNA_13611,R-MLO,NO,0.0,False,,,
8,23,RSNA_13635,L-CC,NO,0.0,False,,,
8,23,RSNA_13635,R-CC,NO,0.0,False,,,
8,23,RSNA_13635,L-MLO,NO,0.0,False,,,
8,23,RSNA_13635,R-MLO,NO,0.0,False,,,
8,24,RSNA_13659,L-CC,NO,0.0,False,,,
8,24,RSNA_13659,R-CC,NO,0.0,False,,,
8,24,RSNA_13659,L-MLO,NO,0.0,False,,,
8,24,RSNA_13659,R-MLO,NO,0.0,False,,,
9,0,RSNA_13731,L-CC,NO,0.0,False,,,
9,0,RSNA_13731,R-CC,NO,0.0,False,,,
9,0,RSNA_13731,L-MLO,NO,0.0,False,,,
